Equal_Reserve,Modeled_RDI,RDI70_Boundary
0.5985,0.6040000000000045,0.7445
0.599,0.6043888888888934,0.7445
0.5995,0.6048333333333378,0.7445
0.6000000000000001,0.6052777777777822,0.7445
0.6005,0.6056111111111155,0.7445
0.601,0.605944444444449,0.7445
0.6015,0.6063888888888933,0.7445
0.6020000000000001,0.6067222222222267,0.7445
0.6025,0.6071666666666711,0.7445
0.603,0.6076111111111155,0.7445
0.6035,0.6079444444444488,0.7445
0.6040000000000001,0.6082777777777821,0.7445
0.6045,0.6087222222222266,0.7445
0.605,0.6090555555555599,0.7445
0.6055,0.6095000000000044,0.7445
0.6060000000000001,0.6099444444444488,0.7445
0.6065,0.6102777777777821,0.7445
0.607,0.6106111111111154,0.7445
0.6075,0.6110555555555599,0.7445
0.6080000000000001,0.6113888888888932,0.7445
0.6085,0.6117222222222265,0.7445
0.609,0.612166666666671,0.7445
0.6095,0.6126111111111154,0.7445
0.61,0.6129444444444487,0.7445
0.6105,0.613277777777782,0.7445
0.611,0.6137222222222265,0.7445
0.6115,0.6140555555555598,0.7445
0.612,0.6145000000000043,0.7445
0.6125,0.6148333333333376,0.7445
0.613,0.615277777777782,0.7445
0.6135,0.6156111111111153,0.7445
0.614,0.6159444444444486,0.7445
0.6145,0.6163888888888931,0.7445
0.615,0.6167222222222264,0.7445
0.6155,0.6170555555555597,0.7445
0.616,0.617500000000004,0.7445
0.6165,0.6179444444444485,0.7445
0.617,0.6182777777777818,0.7445
0.6175,0.6186111111111151,0.7445
0.618,0.6189444444444484,0.7445
0.6185,0.6193888888888928,0.7445
0.619,0.6197222222222261,0.7445
0.6195,0.6200555555555594,0.7445
0.62,0.6205000000000037,0.7445
0.6205,0.6209444444444482,0.7445
0.621,0.6212777777777815,0.7445
0.6215,0.6216111111111148,0.7445
0.622,0.6219444444444481,0.7445
0.6225,0.6223333333333368,0.7445
0.623,0.6227222222222257,0.7445
0.6235,0.623055555555559,0.7445
0.624,0.6235000000000034,0.7445
0.6245,0.6238333333333367,0.7445
0.625,0.6242777777777812,0.7445
0.6255000000000001,0.6246111111111144,0.7445
0.626,0.6249444444444477,0.7445
0.6265000000000001,0.625277777777781,0.7445
0.627,0.6256111111111143,0.7445
0.6275000000000001,0.6260555555555587,0.7445
0.628,0.626388888888892,0.7445
0.6285000000000001,0.6267222222222253,0.7445
0.629,0.6271666666666696,0.7445
0.6295000000000001,0.6275000000000029,0.7445
0.63,0.6278333333333362,0.7445
0.6305000000000001,0.6282777777777807,0.7445
0.631,0.628611111111114,0.7445
0.6315000000000001,0.6289444444444473,0.7445
0.632,0.6292777777777806,0.7445
0.6325000000000001,0.6296111111111139,0.7445
0.633,0.6300555555555583,0.7445
0.6335000000000001,0.6303888888888916,0.7445
0.634,0.6307222222222248,0.7445
0.6345000000000001,0.6310555555555581,0.7445
0.635,0.6315000000000025,0.7445
0.6355000000000001,0.6318333333333358,0.7445
0.636,0.6321666666666691,0.7445
0.6365000000000001,0.6326111111111136,0.7445
0.637,0.6329444444444469,0.7445
0.6375000000000001,0.6332777777777802,0.7445
0.638,0.6336111111111135,0.7445
0.6385000000000001,0.6339444444444468,0.7445
0.639,0.63427777777778,0.7445
0.6395000000000001,0.6346666666666688,0.7445
0.64,0.6350555555555577,0.7445
0.6405000000000001,0.635388888888891,0.7445
0.641,0.6357222222222243,0.7445
0.6415,0.6360555555555576,0.7445
0.642,0.6363888888888909,0.7445
0.6425000000000001,0.6368333333333352,0.7445
0.643,0.6371666666666685,0.7445
0.6435,0.6375000000000018,0.7445
0.644,0.6378333333333351,0.7445
0.6445000000000001,0.6382777777777796,0.7445
0.645,0.6386111111111129,0.7445
0.6455,0.6389444444444462,0.7445
0.646,0.6392777777777795,0.7445
0.6465000000000001,0.6396111111111128,0.7445
0.647,0.6399444444444461,0.7445
0.6475,0.6402777777777794,0.7445
0.648,0.6406111111111127,0.7445
0.6485000000000001,0.640944444444446,0.7445
0.649,0.6413333333333348,0.7445
0.6495,0.641666666666668,0.7445
0.65,0.6420555555555569,0.7445
0.6505000000000001,0.6423888888888902,0.7445
0.651,0.6427222222222235,0.7445
0.6515,0.6430555555555568,0.7445
0.652,0.6433888888888901,0.7445
0.6525000000000001,0.6437222222222234,0.7445
0.653,0.6440555555555567,0.7445
0.6535,0.64438888888889,0.7445
0.654,0.6447222222222233,0.7445
0.6545000000000001,0.6451666666666677,0.7445
0.655,0.645500000000001,0.7445
0.6555,0.6458333333333343,0.7445
0.656,0.6461666666666676,0.7445
0.6565000000000001,0.6465000000000009,0.7445
0.657,0.6468333333333341,0.7445
0.6575,0.6471666666666674,0.7445
0.658,0.6475000000000007,0.7445
0.6585000000000001,0.647833333333334,0.7445
0.659,0.6481666666666673,0.7445
0.6595,0.6485000000000006,0.7445
0.66,0.6488333333333339,0.7445
0.6605000000000001,0.6491666666666672,0.7445
0.661,0.6496111111111117,0.7445
0.6615,0.649944444444445,0.7445
0.662,0.6502777777777783,0.7445
0.6625000000000001,0.6506111111111116,0.7445
0.663,0.6509444444444449,0.7445
0.6635,0.6512777777777782,0.7445
0.664,0.6516111111111115,0.7445
0.6645000000000001,0.6519444444444448,0.7445
0.665,0.6522777777777781,0.7445
0.6655,0.6526111111111114,0.7445
0.666,0.6529444444444447,0.7445
0.6665000000000001,0.653277777777778,0.7445
0.667,0.6536111111111113,0.7445
0.6675,0.6538333333333334,0.7445
0.668,0.6541666666666667,0.7445
0.6685000000000001,0.6545,0.7445
0.669,0.6548333333333333,0.7445
0.6695,0.6551666666666666,0.7445
0.67,0.6554999999999999,0.7445
0.6705000000000001,0.6558333333333332,0.7445
0.671,0.6561666666666665,0.7445
0.6715,0.6564999999999998,0.7445
0.672,0.656833333333333,0.7445
0.6725000000000001,0.6571666666666663,0.7445
0.673,0.6574999999999996,0.7445
0.6735,0.6578333333333329,0.7445
0.674,0.6581666666666662,0.7445
0.6745000000000001,0.6583888888888885,0.7445
0.675,0.6587222222222218,0.7445
0.6755,0.6590555555555551,0.7445
0.676,0.6593888888888884,0.7445
0.6765000000000001,0.6597222222222217,0.7445
0.677,0.660055555555555,0.7445
0.6775,0.6603888888888882,0.7445
0.678,0.6607222222222215,0.7445
0.6785000000000001,0.6610555555555548,0.7445
0.679,0.6613333333333326,0.7445
0.6795,0.6616666666666658,0.7445
0.68,0.6619444444444437,0.7445
0.6805000000000001,0.662277777777777,0.7445
0.681,0.6626111111111103,0.7445
0.6815,0.6629444444444436,0.7445
0.682,0.6632777777777769,0.7445
