H0,F0,C,Modeled_RDI,Final_L,Final_H,Final_F,Final_DTRI
0.5125000000000001,0.5625,0.35,0.5513888888888934,0.21232849213606528,0.3984152453450473,0.40330975469074143,0.3514477578083916
0.5125000000000001,0.5750000000000001,0.35,0.5570555555555601,0.20964758631264685,0.40033607111678243,0.4072382273983737,0.3542136917819217
0.5125000000000001,0.5875,0.35,0.5626666666666712,0.2069369029345988,0.4021839238256417,0.4110878417859854,0.35691651661154344
0.5125000000000001,0.6000000000000001,0.35,0.5682777777777824,0.20417614038060056,0.4039556618565777,0.41485391975892705,0.3595544071679528
0.5125000000000001,0.6125,0.35,0.573722222222227,0.20145475788770018,0.4056660959332944,0.41855461537092975,0.3621347365552392
0.5125000000000001,0.625,0.35,0.5792777777777828,0.19863977664111893,0.4072918944481497,0.42216021022756495,0.36464476148713365
0.5125000000000001,0.6375000000000001,0.35,0.5846666666666717,0.1958773382594121,0.4088606370983,0.42570434057768913,0.3670996480045686
0.5125000000000001,0.65,0.35,0.5900555555555604,0.19308810064049,0.410356818147926,0.4291675538473618,0.36949034943757186
0.5125000000000001,0.6625000000000001,0.35,0.5955000000000047,0.19024733738038385,0.4117727074046001,0.4325405631433422,0.3718113804103133
0.5125000000000001,0.675,0.35,0.600944444444449,0.18738816865847904,0.41311449022898095,0.43583072124829425,0.37406596173026885
0.5125000000000001,0.6875,0.35,0.6062777777777822,0.18457347257172121,0.4143995422169929,0.4390581763716936,0.3762653413976391
0.5125000000000001,0.7000000000000001,0.35,0.6116111111111154,0.18174890822280593,0.4156127310439872,0.4422049919002278,0.3783993608493681
0.5125000000000001,0.7125,0.35,0.6168333333333375,0.17897709925164,0.41677388299192836,0.44529395468267235,0.38048147306226243
0.5125000000000001,0.7250000000000001,0.35,0.6220555555555591,0.1762026475010821,0.41786551127694394,0.4483047162375636,0.3824995379205468
0.5125000000000001,0.7375,0.35,0.6272777777777808,0.17342856164134893,0.4188875994564353,0.4512373044666741,0.38445322247086544
0.5125000000000001,0.75,0.35,0.6325000000000024,0.17065779116103802,0.4198401774985415,0.4540918273624603,0.3863422457488056
0.5125000000000001,0.7625000000000001,0.35,0.637611111111113,0.1679519596586242,0.42074782424930524,0.456896139279953,0.3881843891695643
0.5125000000000001,0.775,0.35,0.6427222222222235,0.16525444804213515,0.421588358637094,0.4596251091955007,0.3899634826598468
0.5125000000000001,0.7875000000000001,0.35,0.647833333333334,0.16256758660101,0.4223618451627133,0.462278962003388,0.39167935029020123
0.5125000000000001,0.8,0.35,0.6528333333333335,0.15995160243452836,0.42309623179075534,0.46488909111067056,0.39335290903146425
0.5125000000000001,0.8125,0.35,0.6577222222222219,0.15740753315944042,0.4237948810035153,0.4674591386127327,0.39498703956978354
0.5125000000000001,0.8250000000000001,0.35,0.6626666666666657,0.15485008069323894,0.42441608860075863,0.4699427307862925,0.3965500749438129
0.5125000000000001,0.8375,0.35,0.6676111111111097,0.1523099031316423,0.424973866312514,0.47235574988938506,0.3980524684133859
0.5125000000000001,0.8500000000000001,0.35,0.6723333333333313,0.14990139371909045,0.425532482510757,0.4747693573707383,0.39954407350805027
0.5125000000000001,0.8625,0.35,0.6770555555555531,0.14751124434942806,0.4260319909873656,0.4771172652253935,0.4009787942907174
0.5125000000000001,0.875,0.35,0.6818333333333303,0.1451127806611738,0.42645536875506446,0.4793810683645528,0.40234316823397354
0.5125000000000001,0.8875000000000001,0.35,0.6863888888888855,0.1428455008335961,0.4268890000768762,0.4816557043990485,0.40370519965819823
0.5125000000000001,0.9,0.35,0.6909999999999962,0.14057090217635615,0.42724860681603516,0.4838489071568661,0.40499871314113567
0.525,0.4,0.35,0.5500000000000045,0.2129762232933903,0.37226356887977907,0.34776825845223847,0.3154147684286987
0.525,0.41250000000000003,0.35,0.5500000000000045,0.2129762232933903,0.3746611366298486,0.35227323738906285,0.3184717644315502
0.525,0.42500000000000004,0.35,0.5500000000000045,0.2129762232933903,0.3770408426933836,0.35676212989829775,0.321510646178904
0.525,0.4375,0.35,0.5500000000000045,0.2129762232933903,0.3794028666496542,0.3612350950986271,0.3245316500547102
0.525,0.45,0.35,0.5500000000000045,0.2129762232933903,0.38174738579944595,0.3656922901127379,0.3275350064254704
0.525,0.4625,0.35,0.5500000000000045,0.2129762232933903,0.384074575200504,0.3701338700981219,0.33052093991661796
0.525,0.47500000000000003,0.35,0.5500000000000045,0.2129762232933903,0.38638460770231575,0.3745599882773084,0.33348966967070476
0.525,0.48750000000000004,0.35,0.5500000000000045,0.2129762232933903,0.38867765398025683,0.3789707959675433,0.33644140958887603
0.525,0.5,0.35,0.5500000000000045,0.2129762232933903,0.390953882569105,0.38336644260992453,0.33937636855696474
0.525,0.5125000000000001,0.35,0.5500000000000045,0.2129762232933903,0.39321345989593137,0.3877470757980004,0.3422947506574157
0.525,0.525,0.35,0.5500000000000045,0.2129762232933903,0.3954565503124033,0.3921128413058512,0.34519675536815336
0.525,0.5375000000000001,0.35,0.5500000000000045,0.2129762232933903,0.3976833161264835,0.39646388311566466,0.3480825777493846
0.525,0.55,0.35,0.5517222222222267,0.21217247185141835,0.3998138767091491,0.40068818182126836,0.3509299948711328
0.525,0.5625,0.35,0.5575000000000045,0.20943480215292218,0.4016991189450171,0.4045881177600173,0.3536763199412214
0.525,0.5750000000000001,0.35,0.5630555555555601,0.20674711949507077,0.40352082315093024,0.4084223520212566,0.3563631507301497
0.525,0.5875,0.35,0.5686111111111157,0.20401067882785479,0.4052676875029538,0.4121750087833051,0.3589862081030273
0.525,0.6000000000000001,0.35,0.5741666666666715,0.20123087155604757,0.4069392761928654,0.4158452556210102,0.36154453755317756
0.525,0.6125,0.35,0.5796111111111161,0.19846976713376274,0.408546840121047,0.4194463185536756,0.3640439352386557
0.525,0.625,0.35,0.5849444444444495,0.19573418540547333,0.4100937490406043,0.4229814366011582,0.36648667050359557
0.525,0.6375000000000001,0.35,0.5903333333333383,0.1929436755311139,0.41156241320875536,0.4264292832985244,0.36886207220374545
0.525,0.65,0.35,0.5956666666666715,0.19016009125378058,0.4129660545125382,0.4298052804539872,0.37117769894859254
0.525,0.6625000000000001,0.35,0.600944444444449,0.18738816865847904,0.4143063475294851,0.43311102040135796,0.373434525573011
0.525,0.675,0.35,0.6062777777777822,0.18457347257172121,0.41556739186551317,0.43632795762108095,0.3756218092327347
0.525,0.6875,0.35,0.6115000000000043,0.18180779645445863,0.41677551632361204,0.439486235533522,0.37775676195277247
0.525,0.7000000000000001,0.35,0.6166666666666708,0.17906564627922206,0.4179242748385706,0.4425781587030384,0.37983515997338885
0.525,0.7125,0.35,0.6219444444444481,0.17626168567223877,0.418983726335496,0.44556971917423593,0.3818358876333587
0.525,0.7250000000000001,0.35,0.627000000000003,0.17357605567523798,0.42001721726682273,0.4485325248433908,0.38380321807137663
0.525,0.7375,0.35,0.632055555555558,0.17089342923333237,0.4209848532611097,0.4514213186549912,0.3857091926282839
0.525,0.75,0.35,0.6371666666666685,0.16818692429305745,0.42187440286588895,0.4542225061346225,0.3875446173017202
0.525,0.7625000000000001,0.35,0.6422777777777792,0.16548862282837237,0.4226970848892964,0.4569488087972068,0.3893172437950447
0.525,0.775,0.35,0.6472777777777786,0.1628590780988882,0.42347970416582054,0.45963010326478637,0.3910468142325602
0.525,0.7875000000000001,0.35,0.6521666666666669,0.16029961840515597,0.42422563806223,0.46227000677001845,0.3927361806294928
0.525,0.8,0.35,0.6570555555555553,0.15775359155048121,0.42490932740595105,0.46484022169850603,0.39436630865694444
0.525,0.8125,0.35,0.6619444444444437,0.1552226053619505,0.42553081032745893,0.4673409814122623,0.3959370792901385
0.525,0.8250000000000001,0.35,0.6666666666666653,0.15279369623052114,0.42613667636504104,0.469823593933791,0.3974841453395738
0.525,0.8375,0.35,0.671388888888887,0.15038166853529047,0.4266836280971383,0.47224051183329246,0.3989746058989151
0.525,0.8500000000000001,0.35,0.6761666666666643,0.14795967233383026,0.4271551896359509,0.47457399051462107,0.40039555163061086
0.525,0.8625,0.35,0.6807222222222193,0.14566874508777233,0.4276350480098684,0.47691549370467956,0.40181213585483067
0.525,0.875,0.35,0.6853333333333301,0.14336909975562334,0.4280416431004058,0.47917619462958644,0.4031610107208728
0.525,0.8875000000000001,0.35,0.6899444444444407,0.1410897443715248,0.4283915654591219,0.481374461165871,0.4044550256983811
0.525,0.9,0.35,0.6943888888888846,0.1389127577738857,0.42874029841765954,0.48357052125492683,0.40573819085847945
0.5375000000000001,0.4,0.35,0.5500000000000045,0.2129762232933903,0.3763853389684942,0.3499646799578358,0.31815609132832817
0.5375000000000001,0.41250000000000003,0.35,0.5500000000000045,0.2129762232933903,0.3787398576937912,0.35442981362256265,0.3211792018915257
0.5375000000000001,0.42500000000000004,0.35,0.5500000000000045,0.2129762232933903,0.3810770117600584,0.3588793073532811,0.3241845923313822
0.5375000000000001,0.4375,0.35,0.5500000000000045,0.2129762232933903,0.38339697397585826,0.36331331428797137,0.32717249266166987
0.5375000000000001,0.45,0.35,0.5500000000000045,0.2129762232933903,0.3856999149809434,0.36773198566446186,0.33014312707655824
0.5375000000000001,0.4625,0.35,0.5500000000000045,0.2129762232933903,0.3879860032796137,0.37213547084942594,0.33309671421483406
0.5375000000000001,0.47500000000000003,0.35,0.5500000000000045,0.2129762232933903,0.3902554052734601,0.3765239173668369,0.3360334674069827
0.5375000000000001,0.48750000000000004,0.35,0.5500000000000045,0.2129762232933903,0.39250828529351706,0.38089747092592546,0.3389535949065154
0.5375000000000001,0.5,0.35,0.5500000000000045,0.2129762232933903,0.3947448056318248,0.3852562754486136,0.3418573001067619
0.5375000000000001,0.5125000000000001,0.35,0.5500000000000045,0.2129762232933903,0.39696512657241,0.3896004730964627,0.3447447817442698
0.5375000000000001,0.525,0.35,0.5500000000000045,0.2129762232933903,0.3991694064217236,0.3939302042971295,0.3476162340898389
0.5375000000000001,0.5375000000000001,0.35,0.5519444444444489,0.21206833823631493,0.4012657061063726,0.3981199385557315,0.35044606775243425
0.5375000000000001,0.55,0.35,0.5576111111111157,0.20938159614892957,0.40312928703161255,0.4020096308089574,0.3531786591420161
0.5375000000000001,0.5625,0.35,0.5632777777777823,0.20663856110809656,0.40491612213498185,0.4058168638121683,0.35584673864420396
0.5375000000000001,0.5750000000000001,0.35,0.5689444444444491,0.20384506131755117,0.4066256825291163,0.40954062895793986,0.3584492204280875
0.5375000000000001,0.5875,0.35,0.5743888888888937,0.20111888918471532,0.4082785907533017,0.4132052319096583,0.3609965238838377
0.5375000000000001,0.6000000000000001,0.35,0.5797222222222272,0.1984130708145864,0.4098701606413381,0.41680377194585877,0.3634871511716455
0.5375000000000001,0.6125,0.35,0.5851666666666717,0.19561957343758937,0.4113778936136322,0.4203092709342583,0.3659079662500221
0.5375000000000001,0.625,0.35,0.5905000000000049,0.19285696693664503,0.41282623888717507,0.4237501530085522,0.36827268538879276
0.5375000000000001,0.6375000000000001,0.35,0.5957222222222269,0.1901310013498962,0.41421865324719204,0.4271297832607747,0.3705837408139
0.5375000000000001,0.65,0.35,0.600944444444449,0.18738816865847904,0.41554204459385424,0.4304327333688648,0.37283286543689675
0.5375000000000001,0.6625000000000001,0.35,0.6062777777777822,0.18457347257172121,0.41677862679799443,0.43363873164891265,0.3750077997931164
0.5375000000000001,0.675,0.35,0.6113888888888932,0.1818667473929067,0.4179814711810068,0.43680774078936957,0.37714342246126475
0.5375000000000001,0.6875,0.35,0.6166111111111153,0.17909515725038821,0.4190974330094971,0.4398795391850489,0.3792040150323604
0.5375000000000001,0.7000000000000001,0.35,0.6216111111111148,0.17643880098556777,0.4201866215945797,0.4429214594901075,0.38123065028751807
0.5375000000000001,0.7125,0.35,0.6267222222222253,0.173723568456021,0.42118894368548376,0.44586613143166565,0.3831816082874256
0.5375000000000001,0.7250000000000001,0.35,0.6317222222222247,0.17107016263354866,0.42214792189590505,0.44876206390451084,0.38508725087815493
0.5375000000000001,0.7375,0.35,0.6367222222222242,0.16842201220975953,0.4230424146160478,0.4515856974665793,0.3869325326326206
0.5375000000000001,0.75,0.35,0.6417222222222236,0.16578145271437397,0.4238724793298375,0.4543371662796316,0.38871725426914955
0.5375000000000001,0.7625000000000001,0.35,0.646611111111112,0.16320902896665604,0.42466493209851747,0.45704602231292024,0.390461042539689
0.5375000000000001,0.775,0.35,0.6515000000000003,0.16064788323185308,0.4253952684533614,0.4596853108941997,0.3921459247270203
0.5375000000000001,0.7875000000000001,0.35,0.6563333333333331,0.15812880011977581,0.4260780301895943,0.46227105400288354,0.39378266734415807
0.5375000000000001,0.8,0.35,0.6611666666666659,0.15562415895616508,0.4266998820305157,0.4647887719687247,0.3953612534934503
0.5375000000000001,0.8125,0.35,0.6659444444444432,0.1531641191190027,0.42727642397438725,0.4672555982353746,0.39689345563719364
0.5375000000000001,0.8250000000000001,0.35,0.6706111111111094,0.15077773034403238,0.4278252461922561,0.4696906990382026,0.3983929183103564
0.5375000000000001,0.8375,0.35,0.6752777777777755,0.14840883886122838,0.42831648647618875,0.47206173657879685,0.39983689202997896
0.5375000000000001,0.8500000000000001,0.35,0.6798333333333305,0.14611427812885225,0.4287841727860852,0.4744056742632221,0.4012517696129095
0.5375000000000001,0.8625,0.35,0.6843333333333302,0.14386612531142082,0.4292138754715825,0.4767069568022004,0.4026266174065573
0.5375000000000001,0.875,0.35,0.6888333333333296,0.14163705976286667,0.4295891026077466,0.4789479888851675,0.40394863031504813
0.5375000000000001,0.8875000000000001,0.35,0.6932777777777737,0.1394551253590889,0.4299283709500868,0.4811488742054426,0.4052323853217228
0.5375000000000001,0.9,0.35,0.6976111111111065,0.13734711248059656,0.4302519960213017,0.48333150212373427,0.40649417274311656
0.55,0.4,0.35,0.5500000000000045,0.2129762232933903,0.3804910100180738,0.35214657235090446,0.32088226781013324
0.55,0.41250000000000003,0.35,0.5500000000000045,0.2129762232933903,0.3828029302931041,0.3565722653192017,0.323871842826506
0.55,0.42500000000000004,0.35,0.5500000000000045,0.2129762232933903,0.38509797347731145,0.3609827564643736,0.32684408560906897
0.55,0.4375,0.35,0.5500000000000045,0.2129762232933903,0.38737630580491256,0.36537819311593206,0.329799219914316
0.55,0.45,0.35,0.5500000000000045,0.2129762232933903,0.38963809144664513,0.3697587207953034,0.3327374638730122
0.55,0.4625,0.35,0.5500000000000045,0.2129762232933903,0.3918834925411432,0.37412448324310255,0.3356590302426525
0.55,0.47500000000000003,0.35,0.5500000000000045,0.2129762232933903,0.3941126692257495,0.3784756224459181,0.33856412664379365
0.55,0.48750000000000004,0.35,0.5500000000000045,0.2129762232933903,0.396325779666768,0.38281227866261486,0.34145295578152335
0.55,0.5,0.35,0.5500000000000045,0.2129762232933903,0.39852298008917125,0.3871345904501621,0.3443257156532181
0.55,0.5125000000000001,0.35,0.5500000000000045,0.2129762232933903,0.4007044248057731,0.39144269468900555,0.3471825997436442
0.55,0.525,0.35,0.5517222222222267,0.21217247185141835,0.40278790239665374,0.39562696798051583,0.35000112848197384
0.55,0.5375000000000001,0.35,0.5576111111111157,0.20938159614892957,0.404614056861974,0.3994851581621346,0.3527157535356381
0.55,0.55,0.35,0.5632777777777823,0.20663856110809656,0.40637463328284634,0.4032762410162472,0.35536939562653824
0.55,0.5625,0.35,0.5689444444444491,0.20384506131755117,0.40805802355254994,0.40698459443529283,0.3579576819799849
0.55,0.5750000000000001,0.35,0.5743888888888937,0.20111888918471532,0.40968505593409116,0.41063428626059134,0.36049104098082
0.55,0.5875,0.35,0.5798333333333383,0.19835632674607098,0.41123913865792594,0.4142047497082313,0.3629612553220495
0.55,0.6000000000000001,0.35,0.5852777777777828,0.19556230211204623,0.4127200197697574,0.41769538643903187,0.36536755900844836
0.55,0.6125,0.35,0.5905000000000049,0.19285696693664503,0.4141560375258995,0.42113813981512516,0.3677267418819053
0.55,0.625,0.35,0.5957222222222269,0.1901310013498962,0.4155233289051793,0.4245051332600002,0.37002476036066756
0.55,0.6375000000000001,0.35,0.600944444444449,0.18738816865847904,0.416821757829462,0.42779601952514407,0.37226106638146833
0.55,0.65,0.35,0.60605555555556,0.18469097442057636,0.4180690572144271,0.43103042859793084,0.3744469284369456
0.55,0.6625000000000001,0.35,0.6112777777777821,0.18192566286658496,0.41923075829014655,0.4341696548658828,0.37655941992435743
0.55,0.675,0.35,0.6163333333333375,0.1792426770413373,0.42035366240642835,0.4372656517953401,0.37862954560451
0.55,0.6875,0.35,0.6213888888888925,0.1765568782479239,0.4214110630201838,0.4402885410519096,0.3806393360385767
0.55,0.7000000000000001,0.35,0.626388888888892,0.17390058935923236,0.42241416402865467,0.4432506014826066,0.3825963665320968
0.55,0.7125,0.35,0.6313888888888914,0.17124691943968726,0.42335294393164885,0.4461407347150464,0.3844934949641617
0.55,0.7250000000000001,0.35,0.6362777777777798,0.1686571293862004,0.42425204605516026,0.4489858885130709,0.3863482247297566
0.55,0.7375,0.35,0.6412777777777793,0.166015803945793,0.42506346119001565,0.4517335819815571,0.38812589057260743
0.55,0.75,0.35,0.6460555555555565,0.16350081564131225,0.42586428515366054,0.4544679006495759,0.38988244687842794
0.55,0.7625000000000001,0.35,0.6509444444444449,0.16093832050703624,0.4265775580588403,0.45710507453709837,0.39156162811969264
0.55,0.775,0.35,0.6556666666666665,0.15847543795115762,0.4272723517159613,0.4597201594323833,0.3932144356068702
0.55,0.7875000000000001,0.35,0.6603888888888882,0.1560261858419601,0.4279085935358235,0.4622697260061067,0.39481124208917723
0.55,0.8,0.35,0.6650555555555544,0.15362055430764632,0.4285018032551775,0.4647706504740121,0.3963636995405835
0.55,0.8125,0.35,0.6697222222222206,0.15123096746398484,0.429037617030807,0.4672075589948222,0.39786094468842315
0.55,0.8250000000000001,0.35,0.6742777777777756,0.14891492775113338,0.4295490243824509,0.4696160382161784,0.3993282538146798
0.55,0.8375,0.35,0.6788333333333306,0.1466163852208108,0.4300051478733422,0.4719630207206053,0.4007420967183332
0.55,0.8500000000000001,0.35,0.6833333333333302,0.1443640959846103,0.430423513913035,0.4742674436865626,0.4021160334143624
0.55,0.8625,0.35,0.6878333333333297,0.142130707037231,0.4307876732803306,0.4765118928368658,0.40343735972711353
0.55,0.875,0.35,0.6921666666666626,0.13999872662673885,0.43115286013999715,0.47875539647675547,0.40474943423859694
0.55,0.8875000000000001,0.35,0.6966111111111066,0.13783184407626434,0.4314291104510074,0.4809022860454192,0.40598179464766676
0.55,0.9,0.35,0.7008333333333283,0.13579236976635398,0.43172947968009867,0.48307292823276365,0.40722368137272924
0.5625,0.4,0.35,0.5500000000000045,0.2129762232933903,0.38458073030989115,0.35431406712504016,0.3235934654994968
0.5625,0.41250000000000003,0.35,0.5500000000000045,0.2129762232933903,0.38685049705454877,0.35870071897968936,0.32654985011593307
0.5625,0.42500000000000004,0.35,0.5500000000000045,0.2129762232933903,0.38910386499535493,0.3630725988955492,0.3294892842327525
0.5625,0.4375,0.35,0.5500000000000045,0.2129762232933903,0.3913409939832971,0.367429848561329,0.33241198546239287
0.5625,0.45,0.35,0.5500000000000045,0.2129762232933903,0.39356204190702776,0.3717726079460719,0.33531816598135283
0.5625,0.4625,0.35,0.5500000000000045,0.2129762232933903,0.3957671647223611,0.3761010153248027,0.33820803277129186
0.5625,0.47500000000000003,0.35,0.5500000000000045,0.2129762232933903,0.3979565164812469,0.38041520730370904,0.34108178784495186
0.5625,0.48750000000000004,0.35,0.5500000000000045,0.2129762232933903,0.40013024936021513,0.3847153188448867,0.34393962845807785
0.5625,0.5,0.35,0.5500000000000045,0.2129762232933903,0.40228851368833135,0.3890014832906376,0.34678174730840833
0.5625,0.5125000000000001,0.35,0.5512777777777823,0.21238045069009254,0.40437001667765954,0.3931937748796278,0.34959183703823987
0.5625,0.525,0.35,0.5572777777777823,0.20954125553024416,0.40616756574839785,0.39703152698030236,0.35229295528319593
0.5625,0.5375000000000001,0.35,0.5630555555555601,0.20674711949507077,0.4078970484474045,0.4008000663216129,0.3549312489968639
0.5625,0.55,0.35,0.5687222222222269,0.2039554902495588,0.4095563117662737,0.4044951062156761,0.35750708852767055
0.5625,0.5625,0.35,0.5742777777777825,0.2011749054009435,0.4111487632449901,0.40811960620510196,0.3600225376822497
0.5625,0.5750000000000001,0.35,0.5797222222222272,0.1984130708145864,0.412677840197841,0.4116766284636532,0.3624797694584182
0.5625,0.5875,0.35,0.5850555555555605,0.1956769022047961,0.41414698878268613,0.4151693111778254,0.3648810453002978
0.5625,0.6000000000000001,0.35,0.5903888888888937,0.192914790028962,0.4155453075892221,0.41858478885620554,0.3672199885785909
0.5625,0.6125,0.35,0.5956111111111159,0.19018919007256616,0.41688819666589333,0.4219399281271217,0.36950570905584523
0.5625,0.625,0.35,0.6008333333333379,0.18744664281888643,0.4181623890097538,0.4252195389396404,0.37172994762671924
0.5625,0.6375000000000001,0.35,0.605944444444449,0.18474971885969083,0.4193857387103007,0.428443084661381,0.37390396153597755
0.5625,0.65,0.35,0.6110555555555599,0.1820434853739461,0.4205426265418773,0.4315930458689748,0.3760175831156329
0.5625,0.6625000000000001,0.35,0.6160555555555598,0.17939019840660156,0.42165323674264665,0.43469135397509473,0.3780841538169941
0.5625,0.675,0.35,0.6210555555555592,0.17673399416094232,0.42269967042274387,0.43771821514242215,0.3800916081096562
0.5625,0.6875,0.35,0.6260555555555587,0.17407762195111456,0.42368195120359364,0.44067359684712704,0.3820396517584616
0.5625,0.7000000000000001,0.35,0.6310000000000026,0.1714531595842292,0.42461188981649317,0.44357026441255876,0.383936359926374
0.5625,0.7125,0.35,0.6359444444444465,0.16883350571814743,0.4254788905544975,0.4463966755975817,0.385774161505306
0.5625,0.7250000000000001,0.35,0.6407222222222237,0.16630884963369827,0.4263215916321814,0.4491945105031297,0.38758078864014145
0.5625,0.7375,0.35,0.6456111111111121,0.16373434835255868,0.42707794871245597,0.4518968145693199,0.3893114795679995
0.5625,0.75,0.35,0.6502777777777783,0.1612870300015966,0.4278283458122952,0.45459012939611937,0.39102480662037614
0.5625,0.7625000000000001,0.35,0.6549999999999999,0.15882234743400026,0.42850696447803305,0.4572036870184506,0.3926726667026666
0.5625,0.775,0.35,0.6597222222222217,0.1563710816061001,0.42912727421187535,0.4597520887433119,0.3942647542675081
0.5625,0.7875000000000001,0.35,0.6643333333333322,0.15399183295060095,0.42972024448239976,0.46226853365389753,0.3958243162135167
0.5625,0.8,0.35,0.6689444444444429,0.15162806452096728,0.4302570878795205,0.46472232260274876,0.39732982444810394
0.5625,0.8125,0.35,0.6734999999999979,0.14930910919123178,0.4307542949631095,0.4671311696932819,0.39879379480784133
0.5625,0.8250000000000001,0.35,0.6779444444444419,0.14706347949930543,0.4312303736524125,0.469514812966884,0.4002306037107271
0.5625,0.8375,0.35,0.6823888888888858,0.14483526500770594,0.43165343110803817,0.47183946565670687,0.4016159406321537
0.5625,0.8500000000000001,0.35,0.6868333333333299,0.1426253304391125,0.43202351789699145,0.4741053865102904,0.4029497857207487
0.5625,0.8625,0.35,0.6911666666666627,0.1404890596303783,0.43237740317634765,0.47635163104084177,0.4042608375335055
0.5625,0.875,0.35,0.6954999999999956,0.1383716346658085,0.43268030245223854,0.47854155349713384,0.4055221419218381
0.5625,0.8875000000000001,0.35,0.6997222222222174,0.13632725556096412,0.43297078536635886,0.4807159884254485,0.40676410487823833
0.5625,0.9,0.35,0.7039444444444392,0.13430187361101162,0.433212158796938,0.4828364193910953,0.407958024053019
0.5750000000000001,0.4,0.35,0.5500000000000045,0.2129762232933903,0.388654646379271,0.35646729424366164,0.3262898486184805
0.5750000000000001,0.41250000000000003,0.35,0.5500000000000045,0.2129762232933903,0.39088269894405847,0.36081529964901365,0.3292133833467771
0.5750000000000001,0.42500000000000004,0.35,0.5500000000000045,0.2129762232933903,0.3930948218851853,0.36514895492638105,0.3321203432401446
0.5750000000000001,0.4375,0.35,0.5500000000000045,0.2129762232933903,0.39529116885642773,0.369468396286888,0.33501093988033614
0.5750000000000001,0.45,0.35,0.5500000000000045,0.2129762232933903,0.397471891646331,0.37377375830690096,0.33788537959877823
0.5750000000000001,0.4625,0.35,0.5500000000000045,0.2129762232933903,0.39963714020592644,0.3780651739521217,0.34074386370670756
0.5750000000000001,0.47500000000000003,0.35,0.5500000000000045,0.2129762232933903,0.40178706267595543,0.3823427746012605,0.34358658871103603
0.5750000000000001,0.48750000000000004,0.35,0.5500000000000045,0.2129762232933903,0.40392180541360695,0.3866066900692883,0.34641374651702483
0.5750000000000001,0.5,0.35,0.5506111111111156,0.21269169243646222,0.40601209499888774,0.3908195261985113,0.34921788684800914
0.5750000000000001,0.5125000000000001,0.35,0.5567222222222268,0.20980691843443497,0.4077832854118923,0.3946392859339526,0.3519074059569542
0.5750000000000001,0.525,0.35,0.5627222222222268,0.2069098108457092,0.40947563250753855,0.39837808368837463,0.35452862671756336
0.5750000000000001,0.5375000000000001,0.35,0.5683888888888935,0.20412100391614701,0.41111155727962934,0.4020605764408047,0.357092734543405
0.5750000000000001,0.55,0.35,0.5740555555555603,0.20128689221659077,0.41267010285539163,0.40566095255782975,0.3595910593796172
0.5750000000000001,0.5625,0.35,0.5796111111111161,0.19846976713376274,0.41416293396566844,0.4091918620003307,0.36202935552154064
0.5750000000000001,0.5750000000000001,0.35,0.5849444444444495,0.19573418540547333,0.41560682220967965,0.41267115613374483,0.3644176021312139
0.5750000000000001,0.5875,0.35,0.5902777777777827,0.19297256969739815,0.4169800369141881,0.41607388132209444,0.36674376198384323
0.5750000000000001,0.6000000000000001,0.35,0.5955000000000047,0.19024733738038385,0.4182980708854461,0.4194167268686202,0.3690169229103756
0.5750000000000001,0.6125,0.35,0.6006111111111158,0.1875636734875018,0.41956441735209277,0.4227029865794651,0.37123955357572375
0.5750000000000001,0.625,0.35,0.6057222222222267,0.18486719453988845,0.42076452711262613,0.4259164189780442,0.37340245501606945
0.5750000000000001,0.6375000000000001,0.35,0.6108333333333377,0.18216126370052835,0.4218983616905315,0.42905680747711866,0.37550519931415877
0.5750000000000001,0.65,0.35,0.6158333333333376,0.17950817263083657,0.42298620026431644,0.43214588041274776,0.37756109055690473
0.5750000000000001,0.6625000000000001,0.35,0.620833333333337,0.17685203904570676,0.42401006599148605,0.4351640087005254,0.3795580960228594
0.5750000000000001,0.675,0.35,0.6257222222222254,0.17425466547713184,0.42499249843534065,0.43813529683859004,0.38151155978573287
0.5750000000000001,0.6875,0.35,0.6306111111111138,0.17165943900959912,0.4259132455464967,0.4410378546603417,0.3834075395596925
0.5750000000000001,0.7000000000000001,0.35,0.6355000000000021,0.16906869319747336,0.42677235856780366,0.4438717161544765,0.3852458118415251
0.5750000000000001,0.7125,0.35,0.6402777777777794,0.16654336968110348,0.427595686794944,0.44666444540352557,0.38704472806613616
0.5750000000000001,0.7250000000000001,0.35,0.645000000000001,0.1640555984969547,0.4283730608175375,0.4494051085281954,0.38879723313454756
0.5750000000000001,0.7375,0.35,0.6497222222222228,0.16157780179204376,0.4290922226686773,0.4520806563565234,0.39049441255144657
0.5750000000000001,0.75,0.35,0.6543888888888889,0.1591405871429283,0.42976766923386633,0.45470654545193845,0.39214681201966817
0.5750000000000001,0.7625000000000001,0.35,0.6590555555555551,0.15671627410410088,0.4303860767149386,0.4572686866516687,0.3937446008671902
0.5750000000000001,0.775,0.35,0.6636111111111102,0.15436349967978502,0.43097840989067704,0.4597999440225447,0.395310886891946
0.5750000000000001,0.7875000000000001,0.35,0.6681666666666651,0.15202560778886332,0.4315158501288376,0.46226987539106296,0.3968242490257887
0.5750000000000001,0.8,0.35,0.6726111111111092,0.14976028099703695,0.43203134708671354,0.4647133642115479,0.39830964608898056
0.5750000000000001,0.8125,0.35,0.6771666666666641,0.1474552083251916,0.4324602109946658,0.4670623232926711,0.3997179396357818
